"status","period_folder","area_folder","center_folder","relative_path","on_desktop","on_github"
"presente_in_entrambi","04_P4 · 500–1000 — Sistemi post-classici e r…","11_Oceania e Pacifico","05_Hane_Ua_Huka","04_P4 · 500–1000 — Sistemi post-classici e r…/11_Oceania e Pacifico/Centri abitati/05_Hane_Ua_Huka","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","01_Asia sud-occidentale e altopiano iranico","01_Baghdad_Abbaside_Ilkhanide","05_P5 · 1000–1500 — Espansione commerciale e…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/01_Baghdad_Abbaside_Ilkhanide","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","01_Asia sud-occidentale e altopiano iranico","02_Damasco_Ayyubide_Mamelucca","05_P5 · 1000–1500 — Espansione commerciale e…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/02_Damasco_Ayyubide_Mamelucca","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","01_Asia sud-occidentale e altopiano iranico","03_Gerusalemme_Crociata_Ayyubide_Mamelucca","05_P5 · 1000–1500 — Espansione commerciale e…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/03_Gerusalemme_Crociata_Ayyubide_Mamelucca","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","01_Asia sud-occidentale e altopiano iranico","04_Tabriz_Ilkhanide","05_P5 · 1000–1500 — Espansione commerciale e…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/04_Tabriz_Ilkhanide","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","01_Asia sud-occidentale e altopiano iranico","05_Isfahan_Selgiuchide_Ilkhanide","05_P5 · 1000–1500 — Espansione commerciale e…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/05_Isfahan_Selgiuchide_Ilkhanide","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","02_Valle del Nilo e Africa nord-orientale","01_Cairo","05_P5 · 1000–1500 — Espansione commerciale e…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/01_Cairo","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","02_Valle del Nilo e Africa nord-orientale","01_Cairo_Fatimide_Ayyubide_Mamelucco","05_P5 · 1000–1500 — Espansione commerciale e…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/01_Cairo_Fatimide_Ayyubide_Mamelucco","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","02_Valle del Nilo e Africa nord-orientale","02_Alessandria","05_P5 · 1000–1500 — Espansione commerciale e…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/02_Alessandria","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","02_Valle del Nilo e Africa nord-orientale","02_Alessandria_Fatimide_Ayyubide_Mamelucca","05_P5 · 1000–1500 — Espansione commerciale e…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/02_Alessandria_Fatimide_Ayyubide_Mamelucca","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","02_Valle del Nilo e Africa nord-orientale","03_Lalibela e città nubiane","05_P5 · 1000–1500 — Espansione commerciale e…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/03_Lalibela e città nubiane","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","02_Valle del Nilo e Africa nord-orientale","03_Lalibela_Zagwe","05_P5 · 1000–1500 — Espansione commerciale e…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/03_Lalibela_Zagwe","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","02_Valle del Nilo e Africa nord-orientale","04_Antica_Dongola_Makuria","05_P5 · 1000–1500 — Espansione commerciale e…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/04_Antica_Dongola_Makuria","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","02_Valle del Nilo e Africa nord-orientale","05_Soba_Capitale_Alodia","05_P5 · 1000–1500 — Espansione commerciale e…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/05_Soba_Capitale_Alodia","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","03_Asia meridionale","01_Delhi","05_P5 · 1000–1500 — Espansione commerciale e…/03_Asia meridionale/Centri abitati/01_Delhi","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","03_Asia meridionale","01_Delhi_Sultaniale","05_P5 · 1000–1500 — Espansione commerciale e…/03_Asia meridionale/Centri abitati/01_Delhi_Sultaniale","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","03_Asia meridionale","02_Vijayanagara","05_P5 · 1000–1500 — Espansione commerciale e…/03_Asia meridionale/Centri abitati/02_Vijayanagara","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","03_Asia meridionale","02_Vijayanagara_Hampi","05_P5 · 1000–1500 — Espansione commerciale e…/03_Asia meridionale/Centri abitati/02_Vijayanagara_Hampi","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","03_Asia meridionale","03_Lahore","05_P5 · 1000–1500 — Espansione commerciale e…/03_Asia meridionale/Centri abitati/03_Lahore","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","03_Asia meridionale","03_Lahore_Ghaznavide_Sultaniale","05_P5 · 1000–1500 — Espansione commerciale e…/03_Asia meridionale/Centri abitati/03_Lahore_Ghaznavide_Sultaniale","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","03_Asia meridionale","04_Calicut e porti del Gujarat","05_P5 · 1000–1500 — Espansione commerciale e…/03_Asia meridionale/Centri abitati/04_Calicut e porti del Gujarat","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","03_Asia meridionale","04_Calicut_Kozhikode_Zamorin","05_P5 · 1000–1500 — Espansione commerciale e…/03_Asia meridionale/Centri abitati/04_Calicut_Kozhikode_Zamorin","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","03_Asia meridionale","05_Khambhat_Cambay_Gujarat","05_P5 · 1000–1500 — Espansione commerciale e…/03_Asia meridionale/Centri abitati/05_Khambhat_Cambay_Gujarat","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","04_Asia orientale","01_Kaifeng","05_P5 · 1000–1500 — Espansione commerciale e…/04_Asia orientale/Centri abitati/01_Kaifeng","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","04_Asia orientale","01_Kaifeng_Bianjing_Song","05_P5 · 1000–1500 — Espansione commerciale e…/04_Asia orientale/Centri abitati/01_Kaifeng_Bianjing_Song","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","04_Asia orientale","02_Hangzhou","05_P5 · 1000–1500 — Espansione commerciale e…/04_Asia orientale/Centri abitati/02_Hangzhou","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","04_Asia orientale","02_Hangzhou_Linan_Song","05_P5 · 1000–1500 — Espansione commerciale e…/04_Asia orientale/Centri abitati/02_Hangzhou_Linan_Song","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","04_Asia orientale","03_Beijing_Dadu_Yuan_Ming","05_P5 · 1000–1500 — Espansione commerciale e…/04_Asia orientale/Centri abitati/03_Beijing_Dadu_Yuan_Ming","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","04_Asia orientale","03_Pechino","05_P5 · 1000–1500 — Espansione commerciale e…/04_Asia orientale/Centri abitati/03_Pechino","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","04_Asia orientale","04_Kyoto","05_P5 · 1000–1500 — Espansione commerciale e…/04_Asia orientale/Centri abitati/04_Kyoto","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","04_Asia orientale","04_Kyoto_Heian_Muromachi","05_P5 · 1000–1500 — Espansione commerciale e…/04_Asia orientale/Centri abitati/04_Kyoto_Heian_Muromachi","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","04_Asia orientale","05_Kamakura","05_P5 · 1000–1500 — Espansione commerciale e…/04_Asia orientale/Centri abitati/05_Kamakura","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","04_Asia orientale","05_Kamakura_Shogunale","05_P5 · 1000–1500 — Espansione commerciale e…/04_Asia orientale/Centri abitati/05_Kamakura_Shogunale","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","05_Asia sud-orientale continentale e marittima","01_Angkor_Impero_Khmer","05_P5 · 1000–1500 — Espansione commerciale e…/05_Asia sud-orientale continentale e marittima/Centri abitati/01_Angkor_Impero_Khmer","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","05_Asia sud-orientale continentale e marittima","02_Bagan_Impero_Pagan","05_P5 · 1000–1500 — Espansione commerciale e…/05_Asia sud-orientale continentale e marittima/Centri abitati/02_Bagan_Impero_Pagan","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","05_Asia sud-orientale continentale e marittima","03_Ayutthaya_Capitale_Siamese","05_P5 · 1000–1500 — Espansione commerciale e…/05_Asia sud-orientale continentale e marittima/Centri abitati/03_Ayutthaya_Capitale_Siamese","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","05_Asia sud-orientale continentale e marittima","04_Melaka_Sultanato_Malese","05_P5 · 1000–1500 — Espansione commerciale e…/05_Asia sud-orientale continentale e marittima/Centri abitati/04_Melaka_Sultanato_Malese","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","05_Asia sud-orientale continentale e marittima","05_Trowulan_Majapahit","05_P5 · 1000–1500 — Espansione commerciale e…/05_Asia sud-orientale continentale e marittima/Centri abitati/05_Trowulan_Majapahit","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","06_Mediterraneo europeo ed Europa centro-occidentale","01_Costantinopoli_Tardo_Bizantina","05_P5 · 1000–1500 — Espansione commerciale e…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/01_Costantinopoli_Tardo_Bizantina","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","06_Mediterraneo europeo ed Europa centro-occidentale","02_Venezia_Repubblica_Marittima","05_P5 · 1000–1500 — Espansione commerciale e…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/02_Venezia_Repubblica_Marittima","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","06_Mediterraneo europeo ed Europa centro-occidentale","03_Firenze_Comunale_Rinascimentale","05_P5 · 1000–1500 — Espansione commerciale e…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/03_Firenze_Comunale_Rinascimentale","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","06_Mediterraneo europeo ed Europa centro-occidentale","04_Parigi_Capetingia_Valois","05_P5 · 1000–1500 — Espansione commerciale e…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/04_Parigi_Capetingia_Valois","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","06_Mediterraneo europeo ed Europa centro-occidentale","05_Londra_Medievale","05_P5 · 1000–1500 — Espansione commerciale e…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/05_Londra_Medievale","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","07_Africa subsahariana","01_Timbuctù","05_P5 · 1000–1500 — Espansione commerciale e…/07_Africa subsahariana/Centri abitati/01_Timbuctù","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","07_Africa subsahariana","01_Timbuctu_Saheliana","05_P5 · 1000–1500 — Espansione commerciale e…/07_Africa subsahariana/Centri abitati/01_Timbuctu_Saheliana","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","07_Africa subsahariana","02_Gao","05_P5 · 1000–1500 — Espansione commerciale e…/07_Africa subsahariana/Centri abitati/02_Gao","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","07_Africa subsahariana","02_Gao_Imperiale","05_P5 · 1000–1500 — Espansione commerciale e…/07_Africa subsahariana/Centri abitati/02_Gao_Imperiale","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","07_Africa subsahariana","03_Kano","05_P5 · 1000–1500 — Espansione commerciale e…/07_Africa subsahariana/Centri abitati/03_Kano","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","07_Africa subsahariana","03_Kano_Hausa","05_P5 · 1000–1500 — Espansione commerciale e…/07_Africa subsahariana/Centri abitati/03_Kano_Hausa","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","07_Africa subsahariana","04_Kilwa","05_P5 · 1000–1500 — Espansione commerciale e…/07_Africa subsahariana/Centri abitati/04_Kilwa","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","07_Africa subsahariana","04_Kilwa_Kisiwani","05_P5 · 1000–1500 — Espansione commerciale e…/07_Africa subsahariana/Centri abitati/04_Kilwa_Kisiwani","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","07_Africa subsahariana","05_Grande_Zimbabwe","05_P5 · 1000–1500 — Espansione commerciale e…/07_Africa subsahariana/Centri abitati/05_Grande_Zimbabwe","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","07_Africa subsahariana","05_Mombasa","05_P5 · 1000–1500 — Espansione commerciale e…/07_Africa subsahariana/Centri abitati/05_Mombasa","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","07_Africa subsahariana","06_Ile-Ife","05_P5 · 1000–1500 — Espansione commerciale e…/07_Africa subsahariana/Centri abitati/06_Ile-Ife","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","07_Africa subsahariana","07_Grande Zimbabwe","05_P5 · 1000–1500 — Espansione commerciale e…/07_Africa subsahariana/Centri abitati/07_Grande Zimbabwe","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","08_Mesoamerica","01_Tenochtitlan","05_P5 · 1000–1500 — Espansione commerciale e…/08_Mesoamerica/Centri abitati/01_Tenochtitlan","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","08_Mesoamerica","01_Tenochtitlan_Mexica","05_P5 · 1000–1500 — Espansione commerciale e…/08_Mesoamerica/Centri abitati/01_Tenochtitlan_Mexica","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","08_Mesoamerica","02_Texcoco","05_P5 · 1000–1500 — Espansione commerciale e…/08_Mesoamerica/Centri abitati/02_Texcoco","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","08_Mesoamerica","02_Texcoco_Acolhua","05_P5 · 1000–1500 — Espansione commerciale e…/08_Mesoamerica/Centri abitati/02_Texcoco_Acolhua","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","08_Mesoamerica","03_Tlatelolco","05_P5 · 1000–1500 — Espansione commerciale e…/08_Mesoamerica/Centri abitati/03_Tlatelolco","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","08_Mesoamerica","03_Tlatelolco_Mercato","05_P5 · 1000–1500 — Espansione commerciale e…/08_Mesoamerica/Centri abitati/03_Tlatelolco_Mercato","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","08_Mesoamerica","04_Chichén Itzá tarda e città maya postclass…","05_P5 · 1000–1500 — Espansione commerciale e…/08_Mesoamerica/Centri abitati/04_Chichén Itzá tarda e città maya postclass…","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","08_Mesoamerica","04_Chichen_Itza_Tarda","05_P5 · 1000–1500 — Espansione commerciale e…/08_Mesoamerica/Centri abitati/04_Chichen_Itza_Tarda","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","08_Mesoamerica","05_Mayapan_Capitale","05_P5 · 1000–1500 — Espansione commerciale e…/08_Mesoamerica/Centri abitati/05_Mayapan_Capitale","True","True"
